,theta1,omega1,theta2,omega2
0,0.017453292519943295,0.0,1.270599695451872,0.0
1,0.017749953384870586,0.02970938584320609,1.2685901210417316,-0.2006001238350108
2,0.018652292685009952,0.060653209121177346,1.2625559824472385,-0.40174485394014786
3,0.020197529562730587,0.09408087634278645,1.2524805285426481,-0.6040295739924617
4,0.022448211733273576,0.1312739810629614,1.2383341212096797,-0.8081544859227917
5,0.025493072635481173,0.17356855856284922,1.2200715362971621,-1.0149859804643113
6,0.02944841093208899,0.2223855079866251,1.197627920589866,-1.2256301492535486
7,0.03446019524565931,0.2792734201656976,1.1709131013149312,-1.441525188020599
8,0.040707195847745355,0.34596961710166185,1.1398037817471935,-1.6645622841027432
9,0.04840559848580248,0.42448786496278257,1.1041328972898108,-1.8972494147391266
10,0.05781572320694091,0.5172440926324475,1.063675120025465,-2.142938084173655
11,0.06925178160386433,0.6272361276860048,1.01812693680528,-2.4061422823090153
12,0.08309592218761239,0.7582950322322471,0.9670791270593315,-2.6929846197081746
13,0.09981811469379205,0.9154148119036895,0.9099787925837117,-3.0117929981795033
14,0.12000305670379723,1.10510034413225,0.8460783347855599,-3.3737740842386623
15,0.14438187563452673,1.3353956944139063,0.7743736479650005,-3.793260391399588
16,0.17385150674731695,1.6142249612936843,0.6935567319237895,-4.285388991371686
17,0.20940919155627527,1.94126627992936,0.6020961442516336,-4.853539920329559
18,0.25176204870886226,2.2809007711932376,0.49883047792998914,-5.4461551207160355
19,0.3001267799733824,2.5125851253960345,0.384869403173735,-5.875828502414207
20,0.3505750253476916,2.4682384791509895,0.2662671451874063,-5.876708525816448
21,0.3972011946948644,2.1531981894040415,0.15219823786413875,-5.458847139023801
22,0.43622372316388486,1.7373909195332944,0.04842828452660496,-4.893123020394699
23,0.46695420488184075,1.3363429204321882,-0.04416486031107286,-4.359525006656905
24,0.4901051942602342,0.9823378535095477,-0.12683339154817141,-3.9039610300928924
25,0.506636049973264,0.6745030865532617,-0.20111808061590708,-3.520285874089518
26,0.5173934058610318,0.40472418624338335,-0.26829564781020376,-3.191867409814258
27,0.5230590298767778,0.1651820360315103,-0.3293142601714637,-2.9033288163566064
28,0.5241747963290861,-0.050224688631321235,-0.3848465000951165,-2.6425788116018922
29,0.5211768184998664,-0.2460112167812233,-0.4353532869885263,-2.400472654279941
30,0.5144232402265536,-0.42551176120205647,-0.48113594661629294,-2.17011506989541
31,0.5042140516398059,-0.5912508272000252,-0.5223750243375518,-1.9462608073181582
32,0.4908042947359246,-0.7452310049444031,-0.5591586433842192,-1.7248684641082948
33,0.47441226734346553,-0.8891474532631564,-0.5915032104011975,-1.5027759040892028
34,0.45522400238276295,-1.0245481874408748,-0.6193684913402417,-1.2774568486803881
35,0.43339493545408186,-1.1529568758733133,-0.642668341202506,-1.046825810581781
36,0.40904937401270886,-1.2759714757263427,-0.6612777989650404,-0.8090668186276491
37,0.38227813742308503,-1.3953498631092884,-0.6750368286639601,-0.5624672809775492
38,0.35313452386877764,-1.5130930973510444,-0.6837506511066155,-0.3052411724121761
39,0.32162853530634994,-1.6315379283774005,-0.6871862932580073,-0.035325844995851466
40,0.28771904260284237,-1.7534725677190193,-0.6850646518921566,0.24986604450239092
41,0.2513032548108556,-1.882293245584732,-0.6770469455524806,0.5537629998628264
42,0.21220247032277065,-2.0222221993669613,-0.6627139020189879,0.8810480381826367
43,0.17014269192184872,-2.178603536169291,-0.6415354839727218,1.2381909803900457
44,0.12472863891957653,-2.358255430470067,-0.612828962719617,1.6340606915259677
45,0.07541142517829603,-2.5696896519132797,-0.5757060440871024,2.0803065557046523
46,0.021458978903235986,-2.8223736879867687,-0.5290241518265494,2.5901627568238594
47,-0.03802746180515654,-3.1220236909429135,-0.4714129003530615,3.170756937419608
48,-0.1038954141677645,-3.4530004086076485,-0.4016298868997689,3.7943235567488127
49,-0.17612665721565088,-3.735794673843596,-0.319892179331897,4.328670879286749
50,-0.252221550755391,-3.81083357310378,-0.2305158053755743,4.511080632720359
51,-0.326910372472528,-3.6023115082282184,-0.14236403481859233,4.21799813318552
52,-0.395574451506341,-3.23926009997773,-0.06319646506845489,3.663665445831652
53,-0.45668613645388056,-2.8645631966726133,0.004354299670786069,3.085287438484152
54,-0.5106802185061536,-2.5323222226118136,0.060926704619406954,2.573951760415969
55,-0.5585036635143786,-2.247877926100413,0.10804180524950469,2.1403334126469007
56,-0.6010407370367312,-2.0031257277983103,0.1471526245465664,1.7727087870609564
57,-0.6389916767351126,-1.788736437869295,0.17943880143097268,1.4570547417047606
58,-0.6728844522930069,-1.5969948689147713,0.20582049670624886,1.1817475629010408
59,-0.7031110756460889,-1.4220069309938903,0.22701332937709365,0.9379355623310726
60,-0.7299608252751009,-1.2593463275469219,0.24357880999243475,0.7189826928397166
61,-0.7536457493353179,-1.1056743197845864,0.2559624941060059,0.5198606403592572
62,-0.7743193033925414,-0.9584392315248131,0.26452114241988073,0.3366673533778251
63,-0.792089798058174,-0.8156562713653314,0.2695415750985495,0.16627553901091868
64,-0.8070300767550649,-0.6757480314015415,0.27125353455865275,0.006080819933720186
65,-0.8191844445103366,-0.5374268149894909,0.2698382475621907,-0.14618010418546318
66,-0.8285735340063854,-0.39960449047334445,0.2654338480612696,-0.2925640514621033
67,-0.8351975519807044,-0.2613195407510992,0.2581384327273043,-0.43502539894934034
68,-0.8390381715412152,-0.1216737425884857,0.24801123138240216,-0.5755020692741488
69,-0.840059201442969,0.02022742748384164,0.2350721495063642,-0.7159934859805629
70,-0.8382060547557865,0.16533588884375552,0.21929975327415543,-0.858639570719113
71,-0.8334039352060714,0.3147289026397989,0.20062758599607197,-1.0058101347976993
72,-0.8255545394526268,0.4696901744071276,0.17893849546471072,-1.1602156086433637
73,-0.8145309390857772,0.6318122455498586,0.15405642043413684,-1.3250530099702185
74,-0.8001701048118167,0.8031310573628007,0.12573474222075462,-1.5042055332441593
75,-0.782262306374745,0.9863061882907522,0.09363992247806517,-1.7025184581918285
76,-0.7605363193325932,1.184860466242512,0.057328637958651084,-1.9261746330093923
