,theta1,omega1,theta2,omega2
0,0.017453292519943295,0.0,4.654094983368079,0.0
1,0.01750382706166136,0.004944171154881755,4.6560648749952,0.19658640318711232
2,0.01764350805803435,0.00869869730839155,4.6619735235447495,0.3930726972411869
3,0.017836598615131104,0.010077113921364749,4.67181813188313,0.589387076400951
4,0.01802363764569879,0.007898443036515716,4.685594991208986,0.7855154039204202
5,0.0181215567421366,0.0009874749923489403,4.703300949037336,0.9815329245643565
6,0.018023773227186606,-0.011828139438432708,4.724935547845534,1.1776397308759214
7,0.017600179946049097,-0.0317255608725618,4.750503931950551,1.3742018992230296
8,0.01669691781809761,-0.05990116932681494,4.780020645494619,1.5718008479530345
9,0.015135769000618558,-0.0975945611889048,4.813514543384172,1.771294826859295
10,0.012712942467847758,-0.14612599600155018,4.8510350970138925,1.9738982454381828
11,0.00919692710737336,-0.20695305634047517,4.892660541963549,2.1812878419742954
12,0.004324950977543133,-0.2817551078770722,4.938508530219931,2.3957497378115207
13,-0.0022026411781300523,-0.37255916645038684,4.988750324135132,2.620390327066556
14,-0.010731121150123202,-0.4819288744732804,5.043630155054805,2.859448364120765
15,-0.021664803069324008,-0.6132519994224707,5.103492326711247,3.1187701029608714
16,-0.03548769142543048,-0.7711853981969604,5.16882030993889,3.406551819901458
17,-0.05279536933909936,-0.962351254854288,5.240294740393401,3.7345193008176483
18,-0.07434443561584783,-1.1964154754339393,5.3188814599531815,4.119793213251433
19,-0.1011281962107863,-1.4876193641979425,5.405965746323287,4.587636384736021
20,-0.1344836465555633,-1.8560967407360962,5.503545429153622,5.174182454245719
21,-0.17618860841179484,-2.3238161149634786,5.614426196091532,5.92115951062866
22,-0.2282380917141522,-2.8784209125185547,5.741934101781565,6.8197000652242385
23,-0.29096923037385547,-3.332513809633631,5.886999859815884,7.583842450124856
24,-0.3582482466390716,-3.273198874519651,6.0404364100791055,7.561206921840356
25,-0.4187889270538188,-2.7250547658950373,6.184911396189869,6.793598996210469
26,-0.46703484683354907,-2.0991834400793947,6.31224389629268,5.933276417664831
27,-0.5035516323654597,-1.5624872699522385,6.423844286806698,5.2341452583090735
28,-0.5302980481845502,-1.1208016644171008,6.523099217437256,4.69440222877131
29,-0.5489547751380107,-0.7513389401300883,6.6127649191369375,4.2700243259112725
30,-0.5607616305886775,-0.43445678231501034,6.694764352655432,3.9241501182044676
31,-0.5666281862722707,-0.15669773211550078,6.7703951432293366,3.6308840788718646
32,-0.5672440214164556,0.09073312434710712,6.8405216670635465,3.3723565984173427
33,-0.56315559472494,0.3135477435577371,6.905707127480468,3.1360080770914096
34,-0.5548161915633353,0.515481177956565,6.966300575459516,2.912792477775504
35,-0.54261773109866,0.6990205690416367,7.02249528039773,2.6960654193713327
36,-0.5269105969549749,0.8658898214819454,7.0743694541380675,2.4808998203765174
37,-0.508015412936201,1.0173806489900805,7.121916033513544,2.263655461817924
38,-0.4862292476200086,1.1545844974832613,7.165065444424264,2.0416947686780498
39,-0.4618278869447867,1.2785567489543022,7.203703559324976,1.8131793357723043
40,-0.43506533224674426,1.3904319613167901,7.237686035515727,1.5769067526075224
41,-0.40617137576762485,1.4915020891406832,7.266849572908904,1.3321634260507207
42,-0.37534790270765905,1.5832668302483501,7.291020256865229,1.0785789553763299
43,-0.34276439316519364,1.6674644626279513,7.310018926828886,0.8159740480562203
44,-0.308552928906389,1.746092072733007,7.3236633910333575,0.544197102853969
45,-0.2728028174341465,1.8214252830986901,7.331767219095156,0.26294532187841985
46,-0.235554727914944,1.8960494474429437,7.334134744201022,-0.028436092205285625
47,-0.19679396706060526,1.9729171082788577,7.3305517287918,-0.33118861731101545
48,-0.156442182015956,2.05545119251866,7.320770814674432,-0.6474309185721406
49,-0.11434631912394806,2.1477213283439545,7.3044902943219245,-0.9805432029189491
50,-0.07026298980720753,2.254734152019497,7.281323735063584,-1.3357090707680972
51,-0.023835379826176673,2.382899131721587,7.250756353117744,-1.720715968303059
52,0.025441617429962444,2.540753789343103,7.212081604791968,-2.147156140157422
53,0.07827403276938832,2.740012309884614,7.164308574625523,-2.6321444137993204
54,0.13564432556278536,2.9966920571244877,7.106031815763538,-3.200178341007795
55,0.1988967808353118,3.3302868118700886,7.035284023776648,-3.8818823230545245
56,0.2697145465925386,3.750521580218003,6.949562202984504,-4.692646335018141
57,0.34942391040352416,4.194016352190159,6.846945281791219,-5.5295951652250155
58,0.4362473623791932,4.40022119890874,6.730557429841177,-5.968859484523747
59,0.5224166810290292,4.125543629299635,6.613263318756949,-5.615516386287383
60,0.5998959766060975,3.594147859654155,6.508286921341512,-4.8401654130262886
61,0.6666394504398928,3.0799907171072674,6.418993712896751,-4.092825948752307
62,0.7239428399606356,2.6535467930009897,6.343260242868045,-3.4894989798827516
63,0.7735174584072909,2.3052861840951016,6.278269525486798,-3.0153045662156437
64,0.8167245678870646,2.0149001025780002,6.221762742360231,-2.6377266431607236
65,0.8545508248479247,1.7659729889511586,6.172080972168873,-2.3304779939733944
66,0.8877036450681649,1.5468936524468997,6.128012641778364,-2.0749375329037334
67,0.9166957086886746,1.3496208973870842,6.08865926720562,-1.8581246137193925
68,0.9419044735623512,1.1685401309862036,6.0533420177341,-1.6708377872620102
69,0.9636123044704239,0.9996693896067114,6.02153975720616,-1.5063690138207557
70,0.9820336115704941,0.8401396942689658,5.992848065340023,-1.3596674517360308
71,0.9973335205724226,0.6878559967631106,5.9669518277799,-1.226799407986195
72,1.009640978308753,0.5412721908333807,5.943606623401657,-1.1045963259131386
73,1.0190581232431004,0.3992377661786787,5.92262587973613,-0.9904221234730021
74,1.0256670714482339,0.2608898070047716,5.903871865930347,-0.8820173432210373
75,1.0295348501838446,0.12557396201751697,5.8872492704589865,-0.7773935133606666
76,1.0307169472605533,-0.007215922846248647,5.872700541921624,-0.6747607333868624
77,1.029259780776686,-0.13788618829656835,5.860202444352608,-0.572477149926132
78,1.025202280983666,-0.2667840958745276,5.849763473837287,-0.4690125567860075
79,1.0185767070402403,-0.39423391133957497,5.84142191199862,-0.36292031572927014
80,1.0094087685748878,-0.5205704740513901,5.835244398390745,-0.25281302724731025
81,0.9977170857570581,-0.6461719957021512,5.831324984967581,-0.13733792431039554
82,0.9835119852986121,-0.7714936934513081,5.829784720925144,-0.01514816030234234
83,0.9667935997785109,-0.8971041253877626,5.830771886443236,0.11513417179900715
84,0.9475491919226897,-1.0237266336500412,5.834463090814138,0.2549681474286565
85,0.9257495694386534,-1.1522893853588563,5.8410655570121595,0.40596356301642106
86,0.9013443696976722,-1.2839892632375776,5.8508210643788345,0.5699787190243084
87,0.8742558565981157,-1.4203778969061036,5.864012243827867,0.7492596549928415
88,0.8443706737603225,-1.5634826744472416,5.880972231187243,0.9466409628495924
89,0.811528651575772,-1.715983964166765,5.902099228885722,1.1658412778561855
90,0.7755072261139289,-1.8814830324510594,5.9278783659571515,1.4119076005639193
91,0.7359991316617932,-2.0649177816497493,5.958914662533236,1.691898780099854
92,0.6925795344301611,-2.273219807342429,5.995983276043226,2.015957154205268
93,0.6446564569661998,-2.5163519822864244,6.04010691244427,2.398991427056196
94,0.5913953637096387,-2.808859646799944,6.0926750660262545,2.8631842187898155
95,0.5316091711699404,-3.1716084244131,6.155619057267707,3.4407895574689267
96,0.4636338098029963,-3.630283756554071,6.231609736092198,4.17163014091265
97,0.38539882891218885,-4.1912808574958325,6.323935185110341,5.063600633969228
98,0.2957215307113443,-4.729011133295528,6.434373490198652,5.907916344936519
99,0.19864613946005474,-4.858135230354056,6.556068672671531,6.069196119762954
100,0.10467955019276434,-4.461820736520025,6.67149811610337,5.352959176159048
101,0.020645566101339826,-3.929736388066316,6.769146444049869,4.3978436803557654
102,-0.053413661778722435,-3.4795110881818947,6.848629224281257,3.561935140286291
103,-0.11950365930670236,-3.131583905221677,6.9129547518795675,2.88093365971946
104,-0.1794530908982487,-2.8623854997072526,6.964890028003598,2.3187880503563036
105,-0.23459937084574453,-2.648925575184124,7.006449943489685,1.8405130212965612
106,-0.2858817126600886,-2.4744426262006494,7.039051525910107,1.4214114505005147
107,-0.3339564242038191,-2.327164054852188,7.063704766598574,1.0450716926388839
108,-0.37927977287077264,-2.1986618171483654,7.081150862892038,0.7006930847728662
109,-0.42216253257900743,-2.082690276278687,7.091954166558929,0.38117109866600124
110,-0.4628057671722965,-1.974450982156907,7.096562837064087,0.0818485498651891
111,-0.5013249299862957,-1.8701402957903122,7.095349155391928,-0.20029995144446391
112,-0.5377668026108301,-1.7666729481624606,7.088636363282907,-0.4672191944558276
113,-0.5721220596831098,-1.661512929916327,7.076716196674956,-0.7201641021377744
114,-0.6043351436964998,-1.5525684739960777,7.059859664240844,-0.9599906069169412
115,-0.6343124347261504,-1.4381231320823518,7.0383226926134,-1.1873813596353944
116,-0.6619292381745644,-1.31678420588941,7.012347728173396,-1.4030259831333516
