,theta1,omega1,theta2,omega2
0,0.017453292519943295,0.0,3.9022071416089217,0.0
1,0.018243878509929985,0.07878683812896053,3.9043792515981637,0.21671344141366555
2,0.020601973667872357,0.15621031112898304,3.9108879895188746,0.43266915496787844
3,0.02448661621403925,0.23090995555918217,3.921710576533118,0.6471093142543815
4,0.02982964325867317,0.30153240229507006,3.93680905819799,0.8592777481196028
5,0.03653589271878349,0.36673781279916895,3.9561303827281966,1.0684251451885256
6,0.04448356389752485,0.4252094201676411,3.9796066298871207,1.2738191607559195
7,0.053524806169383356,0.4756665742577646,4.0071555030867625,1.4747604963155994
8,0.06348659936377207,0.5168810308354884,4.0386812040626605,1.6706053157284022
9,0.07417199036033546,0.547695795837939,4.074075823555156,1.8607940718136045
10,0.08536171960923851,0.5670449729058984,4.113221366921059,2.044885916863174
11,0.09681623872406675,0.5739725531515653,4.155992514853076,2.222597488942957
12,0.10827807246271842,0.5676474819584134,4.2022601932879855,2.393844447766389
13,0.11947442097331146,0.547372110796961,4.251895988453002,2.5587841852512594
14,0.1301198397000821,0.5125809532393948,4.304777419896478,2.717858531418251
15,0.13991877195370167,0.46282680745745636,4.360794066635425,2.871836315765871
16,0.1485676537427371,0.39775146563416436,4.4198545556453785,3.0218572737939127
17,0.1557562549064326,0.3170382443843679,4.481894473291423,3.1694811361521227
18,0.16116785988774196,0.22034309773672084,4.546885368616447,3.3167490464065383
19,0.1644778195451457,0.10719969014938872,4.61484520024801,3.466268995324398
20,0.16534986391572495,-0.023109653214577544,4.685850903355238,3.6213444901772163
21,0.163429404788679,-0.17173069552101677,4.7600541696167245,3.7861752061855207
22,0.15833258715685306,-0.34048794507946695,4.837702399877971,3.966180325630151
23,0.14962923481325655,-0.5322556122792254,4.919167992805254,4.1685278073000775
24,0.13681645912231535,-0.7515372897517711,5.00499151620005,4.403023305400274
25,0.11927725303483214,-1.0054233383675582,5.095948536747521,4.683648205053155
26,0.09621352994078139,-1.3052613104479347,5.19315820073154,5.031321496872889
27,0.06653330421948571,-1.6697173240683643,5.298268476396642,5.479058925386769
28,0.0286523623571587,-2.1305301895181965,5.413786862278398,6.081841514016177
29,-0.019860455610061483,-2.7424646065319753,5.543683261596133,6.9342334260442
30,-0.08283189423325892,-3.587915234571393,5.694359737991368,8.182082656767298
31,-0.16525038191561991,-4.6438610614551425,5.874494872858133,9.817360971211082
32,-0.2648309075009515,-5.054617531718281,6.0817982075874575,10.502733613987502
33,-0.35819621850184113,-4.138701790652577,6.280616648174285,9.155481119867723
34,-0.4301549152410049,-3.0824346683862798,6.448401618737674,7.663323090901192
35,-0.4835363584970968,-2.2849655960538344,6.590941321091757,6.631437375375538
36,-0.5230240111981818,-1.6810255576739217,6.716410704535436,5.933546460135713
37,-0.5517080912318448,-1.1972802228309092,6.830120860073678,5.441341773493436
38,-0.5715171961923738,-0.7898885893410427,6.935354110964544,5.077917806826898
39,-0.5837074710349547,-0.433810031799844,7.0341967560920535,4.797688478525256
40,-0.5891491823745543,-0.11457564028343858,7.1280089292179145,4.5720546092410235
41,-0.588489154484192,0.1761745550593305,7.217680724051382,4.38181815038862
42,-0.5822467983769326,0.443087726199739,7.30377681000857,4.2132327882919585
43,-0.5708737091237596,0.6884571001027971,7.386622490863343,4.055905477040981
44,-0.5547918484985664,0.913058759003614,7.466358448848877,3.901670042343789
45,-0.5344179332505007,1.1167203902319145,7.5429787788034055,3.7439948631678885
46,-0.5101780000494618,1.2987469536817078,7.616360463293713,3.5776925404477935
47,-0.4825143496371429,1.4582617235343804,7.686288884215893,3.3987971443303193
48,-0.4518862936238682,1.594485493631451,7.752481807656139,3.204523051176796
49,-0.4187658822867492,1.7069581188646739,7.814612851291984,2.993246284715098
50,-0.3836297996937393,1.7956985623358872,7.872334452809487,2.76446792442919
51,-0.3469487075219742,1.8612989692779887,7.925299707503969,2.5187351145157386
52,-0.30917537330601924,1.904952287428909,7.973182105423765,2.2575098262888815
53,-0.2707328689313619,1.9284191528196213,8.015692131674106,1.9829887132285937
54,-0.23200394880703032,1.9339456348865223,8.052589869810651,1.6978870029780113
55,-0.19332243767376875,1.924147690071316,8.08369307030128,1.405205404568126
56,-0.15496712390446177,1.9018796804204987,8.108880546661124,1.108000325110911
57,-0.11715830676536278,1.870103405164668,8.128091156150377,0.8091755451350465
58,-0.08005684876838219,1.8317711852336633,8.141318934699086,0.5113086405745867
59,-0.043765344406573536,1.7897325321679396,8.14860516872951,0.21651919580008416
60,-0.008330876749380281,1.746669843165738,8.15002825389493,-0.07362031412843756
61,0.026251246353722155,1.7050648137839237,8.145692161064943,-0.3581358036863514
62,0.06003338395911095,1.6671946396699402,8.135714179919288,-0.6366740623880713
63,0.0931116570694389,1.6351556571579504,8.120212402727836,-0.909508483526348
64,0.12562277163562202,1.6109120159448205,8.099293145209618,-1.1775420399491443
65,0.157742057300637,1.5963683675913956,8.073038207010828,-1.442323063075647
66,0.18968321560229948,1.593468399773313,8.041491540625618,-1.70609169763828
67,0.22170035081412007,1.6043256998537243,8.004644502124838,-1.9718793623407405
68,0.254093054811581,1.6314008271091849,7.962418327470753,-2.243692450727427
69,0.2872157024173705,1.6777503058286298,7.914641706029982,-2.5268284054806247
70,0.3214928298516924,1.7473936752840844,7.861020041571164,-2.8284046015933058
71,0.3574436543874092,1.8458777481753847,7.801090948374819,-3.1582358436761315
72,0.39572098675658424,1.9811756964557456,7.734156759848913,-3.5302979885786137
73,0.4371732110018504,2.165133462313107,7.6591788378901295,-3.965155143077657
74,0.4829426655980338,2.415667786731774,7.574609854382488,-4.49376146896576
75,0.5346120659017914,2.7590373778916373,7.478140375945517,-5.161732352409218
76,0.5943507071473169,3.2249493760742673,7.36642714112551,-6.022780160232117
77,0.664597814971104,3.7917376178650257,7.235532242310124,-7.0523853137217944
78,0.7451903925428865,4.173172854062616,7.085460327987021,-7.802995824119144
79,0.827143313224757,3.8870483949216608,6.930189707149846,-7.507355479796838
80,0.8981700688398688,3.181346368925453,6.788855772600423,-6.571424641246409
81,0.9549364180886175,2.503723084272312,6.666136161814365,-5.712308588976203
82,0.9993626223884967,1.9494140905348556,6.558400245080719,-5.074030282424607
83,1.0337305237611023,1.4941540502033501,6.461600188177121,-4.610773820889143
84,1.059699270186562,1.1067128147626968,6.372799676242006,-4.267866574892824
85,1.0783921178341658,0.7650964598060079,6.290001904434457,-4.006445563402508
86,1.0905749020526954,0.45515330825238187,6.21185263080053,-3.8003868403827923
87,1.096785858455772,0.167943282589104,6.13743345046639,-3.631665378873047
88,1.097420334263771,-0.1020917357079447,6.066133375776062,-3.487224316268544
89,1.0927862793296104,-0.3582626979598794,5.99756980204542,-3.357090128354059
90,1.0831416507870681,-0.6023410936458828,5.931538791534135,-3.2332682075489108
91,1.0687203021567853,-0.8350253600367235,5.867982368168996,-3.1091085118688597
92,1.0497499732406814,-1.0562759905934693,5.806965414643067,-2.978959630247009
93,1.0264643282330146,-1.2655820133628792,5.748657557567571,-2.8380028932750974
94,0.9991100449801459,-1.46219228119329,5.693317168448777,-2.6821974458130495
95,0.9679494851909894,-1.6453264339629319,5.6412757780096365,-2.508286984396672
96,0.9332593086359195,-1.8143685592713887,5.592922071363538,-2.3138285987479867
97,0.8953254128754846,-1.9690390887237463,5.548685367372424,-2.0972104016882174
98,0.854434709232492,-2.109537342375491,5.509019094142936,-1.8576302247697487
99,0.8108643958281059,-2.236647755064324,5.4743852596099165,-1.5950145081235156
100,0.7648694953400546,-2.3518070671278783,5.4452412632624165,-1.3098648732590854
101,0.7166694081450797,-2.4571366909058256,5.4220305484093165,-1.0030277759190667
102,0.6664340658569292,-2.5554531043285507,5.405178633825132,-0.6753884573886295
103,0.614269918582099,-2.650278734043586,5.395096021460556,-0.3274906732556774
104,0.5602054345476373,-2.745886440764141,5.392189512444921,0.04092488547026879
105,0.5041749833931405,-2.847424604265002,5.396883812773887,0.4314932300422637
106,0.44599887636502344,-2.9611911930173185,5.4096562686992,0.8479804979511991
107,0.3853555382565416,-3.095167363459317,5.431089755068505,1.2973745385717816
108,0.3217388860444727,-3.26000292885581,5.461953089231273,1.7916091597204256
109,0.2543886666297225,-3.4708083659573505,5.503326808005809,2.350495287520183
110,0.18217178520545763,-3.7503878224474323,5.55680796269225,3.0068947016438474
111,0.10337737571155775,-4.1347094994195785,5.624852577532924,3.8154418199927447
112,0.015389073671798642,-4.678522834228843,5.711313543056307,4.861428265896384
113,-0.08555773244695632,-5.428858402464537,5.821833674482402,6.217205442568294
114,-0.20234989047158022,-6.168274700034639,5.960522304214516,7.5217479439216515
115,-0.32680495377683255,-6.058032858277046,6.113261653760749,7.397140598421297
116,-0.4401570612548338,-5.220915222665765,6.248595246337182,6.049691502408678
117,-0.5366888508478974,-4.448594663538411,6.356616262672033,4.786106296377815
118,-0.6198607130455732,-3.8823873526600985,6.44261910138634,3.844729166830206
119,-0.6932942163451082,-3.4662618678915638,6.512281841056357,3.139032685988862
120,-0.7594365186199354,-3.1477292698024932,6.569452884178388,2.5872240657003087
121,-0.8198815214823303,-2.8933506375441733,6.616658936448425,2.137979088570583
122,-0.8756904330475185,-2.6823171162162214,6.655618319659575,1.7602060584843489
123,-0.9275883388463645,-2.5012323922237423,6.687555756292025,1.4346753573256503
124,-0.9760795328715446,-2.3410886688201624,6.713386691041342,1.1491551720058428
125,-1.0215168992209274,-2.195574801129109,6.73382749117832,0.8956693924529205
126,-1.0641454155029484,-2.0601128565158997,6.749463421540728,0.6689093993500755
127,-1.1041307401936813,-1.9312928513804464,6.760791717899552,0.46527366696347405
128,-1.1415789172634772,-1.8065311277647376,6.768249272114361,0.2822606254684213
129,-1.17655063981753,-1.6838573085251023,6.772230398914835,0.118068295643519
130,-1.2090720657134197,-1.5617766303769043,6.773097951792396,-0.028678778191004187
131,-1.2391433591991956,-1.4391767414915835,6.771189851650542,-0.15911979955514727
132,-1.2667456490703728,-1.3152605882926984,6.766822406491365,-0.2742908793474232
133,-1.2918468066142532,-1.189494290811723,6.760291399257495,-0.3752167188821478
134,-1.3144062715751674,-1.0615634566052017,6.751871666497973,-0.4629709006135624
135,-1.3343790543651208,-0.931334195538337,6.741815721938271,-0.5387119771138108
136,-1.3517189868209247,-0.7988169166694662,6.73035185180898,-0.6037009419082092
137,-1.3663812680455814,-0.6641321142752475,6.717682006486205,-0.6593047402642176
138,-1.3783243425494922,-0.5274779410820497,6.7039797279851365,-0.7069898837825681
139,-1.3875111475204485,-0.38909969105443426,6.689388274572993,-0.7483096968088709
140,-1.3939097688106878,-0.24926134111197454,6.674019038638612,-0.7848882677089274
141,-1.3974935477663168,-0.10821918987372547,6.657950296352951,-0.8184037305852299
142,-1.3982406797193507,0.03380255334338171,6.641226282365558,-0.8505731383249923
143,-1.3961333395649485,0.17663466817919402,6.623856531680018,-0.8831408107654872
144,-1.3911563579361386,0.32018498333503637,6.6058154084789145,-0.9178719821382625
145,-1.3832954555875774,0.46446062949066125,6.587041692861102,-0.9565534919973318
146,-1.3725350185723177,0.6095918717335445,6.567438067238989,-1.0010035700481006
147,-1.3588553647258834,0.7558594146703296,6.54687029406024,-1.053093321902017
148,-1.3422294071792666,0.9037277838331537,6.525165816536948,-1.1147835654309877
149,-1.322618559504944,1.0538884652384604,6.502111426212679,-1.1881823509042249
150,-1.299967629945722,1.2073183746164382,6.477449498082437,-1.2756315219821612
151,-1.2741983324739716,1.3653617876080002,6.450872110907591,-1.3798347721520015
152,-1.2452008076920362,1.5298492585159718,6.422012010450266,-1.5040482648771802
153,-1.2128222246072764,1.7032749179818618,6.390428865341793,-1.6523674217615227
154,-1.1768509524693722,1.8890687061584943,6.355588351354429,-1.8301676903587132
155,-1.1369938411862848,2.0920260420746697,6.316830089738917,-2.044798613080795
156,-1.0928424435893889,2.3190049141122637,6.273317750757908,-2.3067066904281126
157,-1.043821094737378,2.580080638500947,6.22395996841222,-2.631291553737023
158,-0.9891048275174534,2.890459443345513,6.167282803621705,-3.0419781998766076
