,theta1,omega1,theta2,omega2
0,0.017453292519943295,0.0,4.403465702781693,0.0
1,0.01775672217034839,0.030176912986801273,4.405476734767066,0.20066641780690944
2,0.01865435022339253,0.05909097795835337,4.411505694349917,0.40092167383261357
3,0.020108283227827123,0.0854884057270705,4.421540373159649,0.600374787652047
4,0.02205566627921858,0.10813321058508592,4.435561103839304,0.7986759166447865
5,0.024409120445589978,0.12581508845661457,4.4535418072634165,0.9955388863684664
6,0.027057324229852794,0.13735589459598016,4.4754515090776925,1.1907660296381237
7,0.029865707582488302,0.141613831883166,4.50125639763005,1.384276238742004
8,0.032677192600864165,0.13748431657031956,4.530922463621374,1.5761370200612483
9,0.0353129095727725,0.1238959375872588,4.564418847465897,1.766601939983585
10,0.03757276618573592,0.09979958784986515,4.601722000681518,1.9561551752395043
11,0.039235709556116764,0.06414815555558616,4.642820832706321,2.1455659630750037
12,0.04005945797446922,0.015863227770122935,4.687723083928987,2.335957402654956
13,0.03977939619790724,-0.046216155076127134,4.736463276693745,2.528896752296897
14,0.03810619943778914,-0.12341013759869221,4.789112791337359,2.7265190104103194
15,0.03472158815642409,-0.2173112162910182,4.845792888289268,2.931702478282995
16,0.029271295541222226,-0.329952515630084,4.906692028550513,3.1483282777070616
17,0.021353865120549625,-0.46406204669166784,4.972089665105882,3.3816776241539652
18,0.010503083027036153,-0.6234560486271488,5.042390090349045,3.639059618213247
19,-0.00383961444810546,-0.8136661872694411,5.118172483953757,3.93083571597308
20,-0.02236896275144535,-1.0429684463603401,5.2002677928377565,4.2721377277497306
21,-0.04598659108514663,-1.3240977644762653,5.289881054056207,4.685793664576451
22,-0.07591609921904936,-1.6770118446871056,5.3887904702600355,5.2071775330803955
23,-0.1138829111969623,-2.132316071043388,5.499663514036215,5.890671258780699
24,-0.1623222683980814,-2.7277567054843477,5.626448133089183,6.806193622342913
25,-0.2240930066402649,-3.444832282144004,5.77402998767544,7.941021073061207
26,-0.29897515379733236,-3.9290605478953435,5.942767101400464,8.748810631622694
27,-0.3757326175627087,-3.5929938304856486,6.115710445935355,8.299069917174139
28,-0.4400453155474753,-2.8117061720802536,6.271068996548628,7.1921262847979435
29,-0.48897552282467927,-2.096323153690535,6.405113985891941,6.230017781013584
30,-0.5250474204041917,-1.525415895679772,6.522472922737996,5.519393391918799
31,-0.5508481319189741,-1.0646149751653091,6.627558181551785,4.992883407276391
32,-0.5682209581844135,-0.6796197494832068,6.723394079635902,4.5876981441292415
33,-0.5784407747709955,-0.34780810173139115,6.811959790837627,4.261722476361124
34,-0.5824217015614532,-0.055174664068114006,6.89454789242199,3.987428333725573
35,-0.5808557760035252,0.20687269475528,6.97199676455983,3.7462787098846246
36,-0.5742990175257949,0.4435821752016877,7.044833246683234,3.525290389472026
37,-0.563224727995605,0.6581247531795444,7.113362260100476,3.3150540076019737
38,-0.548056559480924,0.8523901736978056,7.1777260119176365,3.108598947929248
39,-0.5291885850573922,1.0275124681314487,7.237945689625534,2.9007354795691294
40,-0.5069965826969719,1.1842343804408324,7.293952913999737,2.687664407166875
41,-0.481843119343832,1.3231683351690045,7.34561498277443,2.4667325275355205
42,-0.45407817859427363,1.4449837628595739,7.39275603852798,2.236260984507492
43,-0.4240366354061201,1.5505362954248625,7.43517514180651,1.9954024858600943
44,-0.39203364496753745,1.6409480127276348,7.472661545920512,1.7440017177741078
45,-0.35835885292460085,1.7176460784005398,7.505007089645604,1.4824459694565921
46,-0.3232701827845745,1.7823676461271556,7.532015459100315,1.211502034799445
47,-0.2869877874455613,1.8371403500545533,7.553508054829958,0.9321410793206272
48,-0.2496885469788745,1.8842491214795456,7.5693262678242945,0.6453562428510515
49,-0.21150127120826476,1.9262009951020862,7.579330067654208,0.351977635942072
50,-0.17250252854415385,1.9656999891700049,7.583392877100691,0.052486771829410236
51,-0.13271277338123008,2.0056444482610463,7.581392702900832,-0.25317279289039757
52,-0.0920921883816969,2.049160228037745,7.573199344750821,-0.5657997929275659
53,-0.050535378415551876,2.0996858987431755,7.558657193778843,-0.8871764155713586
54,-0.007863647449667643,2.1611327251105066,7.5375625154507775,-1.220385267892476
55,0.036186956467812614,2.238154908989833,7.509633123106466,-1.5702658681712511
56,0.08198458411540989,2.3365890057676486,7.474466664797558,-1.9441163055571047
57,0.13003179762284328,2.4641593627174303,7.431481036740673,-2.3528107158178018
58,0.18101375261382996,2.6315931883174097,7.379826186943394,-2.8125851950345013
59,0.235873985693521,2.854263607706323,7.318251293949348,-3.3477181166795322
60,0.2959257105910583,3.1538688909562764,7.244913143863421,-3.993374444002339
61,0.36296774114477565,3.555645110305977,7.1571725565728,-4.791430943917179
62,0.4391290223650889,4.05628008660433,7.051821299609268,-5.739011329648018
63,0.5251663579034622,4.487219340093721,6.9278122344776625,-6.5663610984855545
64,0.6156193306868566,4.432583112686679,6.79411883235624,-6.601554726320232
65,0.6994195569229034,3.8864209495409896,6.668736265357812,-5.8407377719979205
66,0.7709912366213986,3.2675363788538525,6.560614988844715,-4.969082681298763
67,0.8310812635568119,2.7482115821499637,6.468393231615759,-4.266190270882964
68,0.881820904517574,2.3302790619029006,6.388480010191195,-3.733908505509023
69,0.9249751160239429,1.9868086960635303,6.317896522054315,-3.327910161744473
70,0.9617976407855796,1.6952462221814812,6.254502659131221,-3.011253802727112
71,0.9931626306319833,1.4400468108548938,6.196780708413491,-2.758382293427507
72,1.0196875956816875,1.2108036653032574,6.143637225207956,-2.5519458734084632
73,1.041817845893912,1.0004966716357475,6.09426933089619,-2.379897583289529
74,1.0598817514265366,0.8043229519464598,6.048079209909183,-2.233569256907477
75,1.0741272411525604,0.6189612430108302,6.00461937832735,-2.1064697477785805
76,1.0847465027289442,0.44210898464596293,5.963557137086335,-1.993537367284788
77,1.0918932002586788,0.2721841032148419,5.924650994762654,-1.890669464015368
78,1.0956947927679352,0.10812627323375773,5.887734670776063,-1.7944233857471021
79,1.096261525804363,-0.05074154539100018,5.852705922457479,-1.701825803977241
80,1.0936930460253915,-0.2048148669228012,5.819518437998474,-1.6102525720261256
81,1.088083217793659,-0.3542871688809894,5.7881756362693615,-1.5173555320095808
82,1.0795234927167972,-0.4992159935797552,5.758725596156854,-1.4210208270683526
83,1.068105041537952,-0.6395810216189406,5.731256598569337,-1.3193479421840535
84,1.0539197757064525,-0.7753371940642508,5.705892950041081,-1.2106413048536007
85,1.0370603399980718,-0.9064644220354808,5.682790906363788,-1.0934077438466443
86,1.0176191378712067,-1.033014474603804,5.662134636289073,-0.9663538974034482
87,0.9956864448623639,-1.1551550359411973,5.644132285454092,-0.8283782307276472
88,0.9713476684277319,-1.2732108862559341,5.629012294556116,-0.6785526450304719
89,0.944679809862976,-1.3877024084864724,5.617020230085022,-0.5160890212820286
90,0.9157471739758128,-1.4993824281490922,5.608416473987893,-0.3402861847071748
91,0.8845963393259406,-1.6092736853451524,5.603475211238574,-0.15045258738932338
92,0.8512503377872204,-1.7187111773980237,5.602485256025546,0.05420094947908388
93,0.8157018820543737,-1.8293963950755263,5.605753390144881,0.2747064420119607
94,0.7779052932263428,-1.9434747635268783,5.613611098327826,0.5125349210993521
95,0.737766511995477,-2.0636538102107655,5.626425910095918,0.7698655097776078
96,0.6951300988019218,-2.1933908705323177,5.644619180803973,1.0499667567032658
97,0.6497614051111464,-2.337197695684835,5.668693181952631,1.3577599695418514
98,0.6013208274762613,-2.5011439088810414,5.69927228980251,1.7006909443339397
99,0.5493248404070228,-2.693704762960876,5.737166536225823,2.0901407487594543
100,0.4930845550750687,-2.9272116452230037,5.783472104158144,2.543791488874824
101,0.4316058012916807,-3.2203246038707936,5.8397342682258,3.089627945699679
102,0.3634258370115689,-3.6018863900719857,5.908212802215207,3.7721681507239695
103,0.28637127339407875,-4.113901178987451,5.992274787591799,4.657276729116839
104,0.19741415922554167,-4.790284330842929,6.0966268830179455,5.79749288183155
105,0.09409913777740778,-5.486035147946292,6.2249802829551415,6.9526134760171665
106,-0.018320152654013572,-5.577570564028489,6.368364266909276,7.098328842672413
