,theta1,omega1,theta2,omega2
0,0.017453292519943295,0.0,1.5212289760382578,0.0
1,0.017497042216136308,0.004464732311781812,1.5192594375450423,-0.19656823362181589
2,0.017640139419847028,0.010112088968992456,1.5133497908760603,-0.3932420568427038
3,0.01791814826758336,0.018126625989566252,1.5034966171306496,-0.5901597362424694
4,0.018390414755049923,0.029697925046440973,1.4896931154564355,-0.7875264554337614
5,0.01914021948167484,0.04602634782416774,1.471927392290376,-0.9856520386042881
6,0.020275085334972614,0.06833303808794199,1.4501799402385072,-1.1849943452187042
7,0.02192734578452748,0.09787630080064996,1.424420164899831,-1.3862113234565232
8,0.024255126939095678,0.13597719787498905,1.394601756120095,-1.5902259015506013
9,0.02744396892167719,0.18405847137933345,1.3606565715084358,-1.798310008265137
10,0.03170940850684139,0.24370269810371514,1.322486571559605,-2.012197183829584
11,0.03730098866048619,0.31673853076153163,1.2799530974953757,-2.234238437338577
12,0.0445083888738351,0.4053687975591949,1.232862404300381,-2.467624775826174
13,0.053670714725433916,0.5123619375782145,1.180945766476736,-2.7167137398423096
14,0.06519051994196134,0.6413402618847535,1.1238315346815853,-2.9875193738465065
15,0.07955498976621242,0.7972160458848784,1.061004984383581,-3.2884585905394235
16,0.09736789287864146,0.9868416994869018,0.9917495906225834,-3.6314820341662304
17,0.11939710257985336,1.219909565482101,0.9150608201621258,-4.033690028833256
18,0.14664105143205744,1.5098325418545884,0.8295245646926612,-4.519089259487931
19,0.18039993354160844,1.8727149800989935,0.7331781304808179,-5.117610402963911
20,0.22224337014602152,2.3152303350674694,0.62351936198407,-5.846781657071688
21,0.2733820192656232,2.7791681886375814,0.49844951261312737,-6.62357442573681
22,0.33222213583343796,3.0277081407894797,0.36014595255234516,-7.078927449070801
23,0.3914480986499,2.8054612287841505,0.21979548082280462,-6.808744893612475
24,0.4426701507457074,2.2859990875274896,0.09025012637861522,-6.091540487966318
25,0.4830068243432579,1.7489485413824444,-0.024398518301791322,-5.368119030830459
26,0.513274271373074,1.285070145802613,-0.12579049543958817,-4.77323726056854
27,0.5350065668505286,0.8947867628157335,-0.21651994928094018,-4.299040858684052
28,0.5495212409658908,0.5620622266288126,-0.2986892833815779,-3.913769226357692
29,0.5578229560340063,0.27272065609624296,-0.37379453907802795,-3.5901437567781946
30,0.5606734629610045,0.016650812807749882,-0.44286022996454394,-3.3082361639872047
31,0.5586662341533436,-0.21301203478056127,-0.5065720917928958,-3.0538417063882695
32,0.5522810194709901,-0.4209037972144001,-0.5653735948834558,-2.8167374749574527
33,0.5419203462707506,-0.610202038522692,-0.6195324924002218,-2.5894437469753333
34,0.5279330497140546,-0.7831609793514193,-0.6691870888795707,-2.3664140286943103
35,0.5106288560777869,-0.9414804101862093,-0.7143793490080204,-2.143509699285839
36,0.49028675689157875,-1.0865637718026426,-0.7550793749187353,-1.9176493321017072
37,0.467159006712404,-1.2197016807265417,-0.7912039736271695,-1.686559799667387
38,0.44147199100242596,-1.3422038336748594,-0.8226308525151332,-1.4485826305676488
39,0.4134248366736643,-1.4554944087364252,-0.8492092298446782,-1.2025061702455833
40,0.38318638097860447,-1.561182307227613,-0.8707671766815472,-0.9474045248785689
41,0.3508909002448266,-1.661116232667474,-0.8871156883846408,-0.6824705938393565
42,0.3166328012732572,-1.7574350879428682,-0.8980492662417677,-0.4068329874604395
43,0.2804602491863472,-1.8526259280835418,-0.9033425813660036,-0.11934613450343945
44,0.24236743256882132,-1.9496049505046473,-0.9027425436466213,0.1816614751825727
45,0.20228480816046202,-2.0518422395526654,-0.8959547174396036,0.49870481994934857
46,0.16006617233551235,-2.1635592764098805,-0.8826224044146753,0.8355645460085228
47,0.11547071810461479,-2.2900401195518647,-0.8622957358679074,1.197874397233377
48,0.06813727180406841,-2.438110104705425,-0.834386641336042,1.5939584692116775
49,0.017546836807237856,-2.6168273153419372,-0.7981038483349554,2.0359925556406684
