,theta1,omega1,theta2,omega2
0,0.017453292519943295,0.0,1.0199704148654862,0.0
1,0.018004042414093726,0.055077669452337864,1.017878599975415,-0.20885288109120026
2,0.01967003062316724,0.111531431495805,1.0115921750939425,-0.41880969749502844
3,0.02249284378715855,0.170770074693931,1.001077401239603,-0.6310510556205701
4,0.026542972158409076,0.23427145691208515,0.9862753907033448,-0.84691697364427
5,0.031921543855613216,0.3036259485228718,0.9670980576002801,-1.0680007493739043
6,0.03876313969786351,0.38059162462559876,0.9434219126482981,-1.2962623015862345
7,0.04723982600769326,0.46716492016808436,0.9150793829000072,-1.5341674974804658
8,0.0575667937638731,0.5656700780410516,0.8818470037583094,-1.784860814086418
9,0.07000997576745019,0.6788642947686824,0.8434297943487359,-2.052369500757636
10,0.08489573556604786,0.8100343303496266,0.7994414980784228,-2.3418058273710556
11,0.10262180253823378,0.9629985209293157,0.7493816838997497,-2.659438087312921
12,0.12366531799025293,1.1417452358820577,0.6926158245445228,-3.012210433255579
13,0.14857430786254486,1.348940793143407,0.6283795650963124,-3.4054884509305805
14,0.17790305327194875,1.5813482345722099,0.5558699855559989,-3.8358590620854436
15,0.2119949545487865,1.8185239710937593,0.4745795520920248,-4.273001350430594
16,0.2504610690380889,2.005105369218444,0.3851224412851044,-4.630793523288249
17,0.2914386821207925,2.055109676353355,0.2904287097328911,-4.773305973683315
18,0.3315897969231509,1.9234466327868118,0.19576407668688822,-4.629364688058905
19,0.3676597528651323,1.6623745099360043,0.10624362896023569,-4.2832465060998715
20,0.3979315687033943,1.3569555202525203,0.024521617862391317,-3.87024640181778
21,0.42210195870700234,1.0586506779419254,-0.04897620790109539,-3.470325314261819
22,0.4405326503883459,0.7853417236348336,-0.11483447252870782,-3.1093006323941754
23,0.4537609701811202,0.5391915058578941,-0.173865275701659,-2.7881497866377534
24,0.46230542729963464,0.31725497023245314,-0.22680549437835826,-2.5001407130120072
25,0.4666121370522387,0.11562240462550236,-0.2742399415392666,-2.237408540444583
26,0.46705109893785557,-0.06929714803088376,-0.3166028784163694,-1.992935656315815
27,0.4639261099922274,-0.24051439158966817,-0.35420009650027257,-1.7609210183337023
28,0.4574860704258888,-0.4005171344217422,-0.38723249767759893,-1.5366633523723137
29,0.44793414651230423,-0.5514054828861208,-0.41581590989985345,-1.3163347921708697
30,0.4354341410756657,-0.6950297668676986,-0.4399963125402187,-1.0967568203055091
31,0.420114248217775,-0.8331126114885028,-0.45976082433470106,-0.8752023204078748
32,0.4020685189166479,-0.9673551628931829,-0.4750449499365952,-0.6492199317566424
33,0.3813563209778146,-1.0995332226208536,-0.48573645418656597,-0.41646938790316657
34,0.35799991141875326,-1.2315904704847886,-0.4916759404458618,-0.17455560936083944
35,0.331980104545345,-1.3657363642760976,-0.49265398851388276,0.07915028707432793
36,0.3032298711426406,-1.5045552916207863,-0.48840448694716937,0.34771234626035236
37,0.27162562426645365,-1.6511285817823758,-0.4785937034144254,0.63485403060689
38,0.23697602167233328,-1.809154685429503,-0.4628047988881937,0.9451788833993933
39,0.19900885267279517,-1.983000948314545,-0.44051875335331436,1.284276111333671
40,0.1573591706102629,-2.177469048716793,-0.4110969621979365,1.658352378302512
41,0.11156972602925064,-2.396633267439501,-0.3737837102595131,2.0723400858012218
42,0.06113673937008988,-2.64005837767156,-0.3277827134187857,2.5237117640111326
43,0.005685343370955774,-2.8929474478032167,-0.2725458210491555,2.986358816598995
44,-0.054574685164508585,-3.108655667116485,-0.20852018144397352,3.3820098669449523
45,-0.11810843501690456,-3.2049755186026063,-0.13835891048504143,3.5744279457098327
46,-0.18182012488381663,-3.124005099746874,-0.06729446361707764,3.4682533864544416
47,-0.2423721926331963,-2.902947869678767,-0.0009490036073708076,3.1255721688058244
48,-0.2978127912042875,-2.626991023919935,0.057359747119283704,2.688036234179555
49,-0.34768723647258987,-2.353473166324208,0.10680983530873435,2.251678344838314
50,-0.3923012630169281,-2.1034708391149146,0.14786423398800702,1.8528294348297674
51,-0.43217131413524623,-1.8797320465783731,0.18136433779467,1.4975138967339539
52,-0.46779379266091137,-1.6788029700524019,0.2081468269866653,1.1813639343106304
53,-0.49957887057037087,-1.4959827857455994,0.22893094015154622,0.8977702867255523
54,-0.52784471221976,-1.3269132281127949,0.24430526355722113,0.6405078772595
55,-0.5528290548996846,-1.167939702667019,0.2547433007700344,0.4043407764397218
56,-0.5747033442351795,-1.016083478592874,0.26062343779238756,0.18498467436501104
57,-0.5935850680268389,-0.868915319601523,0.2622460847936712,-0.021095022087600904
58,-0.6095474088340516,-0.7244215490376237,0.2598465161682697,-0.21689835736658392
59,-0.6226263554448497,-0.5808856876972078,0.2536036374653778,-0.4050798003541414
60,-0.6328256162375945,-0.4367868759056885,0.24364526616525584,-0.5881079878457228
61,-0.6401196250978434,-0.2907100227095238,0.23005044367421376,-0.76840395347938
62,-0.6444548100529452,-0.1412612666318991,0.21284910543794297,-0.9484682298403118
63,-0.6457491683493033,0.013017610356283266,0.19201922721717166,-1.131007516334403
64,-0.6438900653310191,0.1737417299644124,0.16748134914177654,-1.3190712775142108
65,-0.6387300686499553,0.3427872396910183,0.1390901881497894,-1.51620692401507
66,-0.6300805700077321,0.5224073514878951,0.10662292503169832,-1.7266357865411697
67,-0.6177030514677349,0.7153470136430445,0.06976388299386711,-1.9554306303131574
68,-0.6012984554422093,0.9249024913061689,0.028086237827595915,-2.208610639782739
69,-0.5804971535514033,1.154756892122501,-0.01896536534640736,-2.492883298278514
70,-0.554858015602065,1.4081113061148314,-0.07207772630106656,-2.8142550902874217
71,-0.5239013327695362,1.684870222681972,-0.13201752105438033,-3.1734843354345825
72,-0.4872379752600604,1.974318686689963,-0.1994235415907687,-3.5541584620125524
73,-0.4449115900924929,2.241345193783181,-0.2742506579675753,-3.9000900486687127
74,-0.3980045926261759,2.418427255910881,-0.354777693198244,-4.101780501843906
75,-0.34902192691638684,2.4425127645751377,-0.43696645977297005,-4.056012883552366
76,-0.3010830411822933,2.3229834413958574,-0.5157583757510289,-3.7767205586666264
77,-0.2564055606100392,2.129624703859716,-0.5875325789678949,-3.3758803772242136
78,-0.21580446203733697,1.9235101689115213,-0.6509191453779919,-2.9513702632247605
79,-0.17920003184129576,1.733325436447294,-0.7059777107334223,-2.5487932919528538
80,-0.14617212518483444,1.566889774871682,-0.7533060231084073,-2.18036718376738
81,-0.11624505008527664,1.4234026844948695,-0.7935872616540548,-1.8447803541645733
82,-0.08899145358570197,1.2994390416419297,-0.8274296971130698,-1.5368229549240597
83,-0.06405834553551419,1.1912035403660517,-0.8553307434867718,-1.2509544225148534
84,-0.04116603827596992,1.0952274579442072,-0.8776833890589679,-0.9823681909339075
85,-0.02009973235899163,1.0085051863812373,-0.8947934473292378,-0.7271666088108765
86,-0.0007005072819246399,0.9284530432946162,-0.9068969615820565,-0.48225848148584977
87,0.017142316616084893,0.8528258630913568,-0.9141747282513603,-0.2451930614432289
88,0.03349712338024973,0.7796349903357238,-0.9167634763284725,-0.013997620331111016
89,0.048394422302550685,0.7070786864390183,-0.9147639808759719,0.21296544095483586
90,0.06183000200750657,0.6334848879836087,-0.9082465073812566,0.437122806993965
91,0.07376703195123256,0.5572627033277672,-0.8972539060706582,0.6598016563086395
92,0.08413724207160578,0.4768580861268078,-0.8818025447942263,0.8823352015379856
93,0.09284121603946852,0.3907088041456375,-0.8618811265624179,1.1061695699304281
94,0.09974773116099679,0.2971934906989231,-0.8374472869615526,1.3329797451136371
95,0.10469196956537578,0.1945690166084794,-0.808421703385696,1.564803435546043
96,0.10747230538766832,0.08088974182682501,-0.7746792571857081,1.8042034429408558
97,0.10784523635521018,-0.04609795593525273,-0.7360365569001398,2.0544704741036965
98,0.1055179130999956,-0.1890900732148644,-0.6922349034641799,2.319876330913229
99,0.10013773519908674,-0.3513793297688552,-0.6429176984750239,2.6059696818459854
100,0.09127902002674364,-0.5369782625000491,-0.5876020097747467,2.919842950876308
101,0.07842889916205663,-0.7505187137559842,-0.5256471445796247,3.2700796838370163
102,0.060981956368272514,-0.996313338168417,-0.45623449895028756,3.665417749799588
103,0.038275360940192474,-1.2747887630000039,-0.3784083410809303,4.109255244933723
104,0.009755021849713566,-1.5720143818636114,-0.2913224659377395,4.58301282355173
105,-0.024534824451922198,-1.8378483200250582,-0.1950066860299193,5.0107052960165
106,-0.0630335282564036,-1.9732699205135373,-0.09183855231250315,5.237199940079151
107,-0.10218292319892855,-1.898023961737551,0.012654610554135488,5.13540112903126
108,-0.1379512981333943,-1.652141604549287,0.11219813422130287,4.769120110336295
109,-0.1679790723505984,-1.3413564380235812,0.20316873532511173,4.3052373970659294
110,-0.1917569568405453,-1.035555750516919,0.28483743980541704,3.8515021007106034
111,-0.20968642319202543,-0.759356905148004,0.3578473999590434,3.443134926714641
112,-0.22241253971995384,-0.5159698559335041,0.4231557167913978,3.0819349157913583
113,-0.2305625988752309,-0.3019015224475344,0.4816334275239594,2.759876528152811
114,-0.23467734127529397,-0.11248377971820282,0.5339717918853173,2.467773807573603
115,-0.2352072056292631,0.05651340848130941,0.580688929619539,2.1976922907294427
116,-0.2325251774756189,0.208587295623924,0.6221601942796707,1.9433078978868086
117,-0.22694089722246685,0.34658771718408765,0.6586487734177771,1.6997012119682013
118,-0.21871202205023973,0.4728803195135045,0.6903307875202757,1.463052207422871
119,-0.20805234615343787,0.5895003840713863,0.7173144526970294,1.230361672810709
120,-0.19513711373666703,0.6982784737953568,0.739654146003111,0.9992211648262348
121,-0.18010608910675013,0.8009395601420588,0.7573602955018637,0.7676243670351472
122,-0.16306484973482877,0.8991824959769583,0.7704057966798219,0.5338068770877334
123,-0.14408462154899238,0.9947473824237255,0.7787293994016267,0.29610194847297655
124,-0.12320082343113004,1.0894780297279325,0.7822362690806984,0.05280129622959684
125,-0.10041035259701797,1.1853862840316962,0.7807957278693718,-0.1979887549352211
126,-0.07566751030178905,1.284724398153815,0.7742359940199396,-0.45850438552593586
127,-0.048878356652345176,1.3900699100742577,0.7623355854747181,-0.7315006734325897
128,-0.019893240817946772,1.5044214061386025,0.7448110048916945,-1.0204439733639332
129,0.011502559177995243,1.6312857829374316,0.7213006307843601,-1.329689000353746
130,0.045599326571372625,1.7746831066884368,0.6913460689363115,-1.6645222096778218
131,0.08277101393147111,1.9388442766716758,0.6543766356900631,-2.0307093382844985
132,0.1234695211963656,2.126969986718494,0.6097154730976694,-2.4325242465966164
133,0.16817261363079192,2.3374605959322894,0.5566600396922371,-2.8666704811152446
134,0.21720653993833614,2.5546106954510854,0.49476545738028765,-3.307178445338359
135,0.2703128708253853,2.7331933412233247,0.42454393316210165,-3.6802875536269792
136,0.3259848121727486,2.7974014103909677,0.3485402383573004,-3.862709810437947
137,0.38130387096137475,2.6960669401948145,0.2715897496810343,-3.7718677761259336
138,0.43315961998141367,2.4639056312800207,0.1988172215278484,-3.46580317584238
139,0.4797135326243018,2.1790894406684775,0.13324480038012726,-3.0732628635187917
140,0.5205138303606497,1.895490091421956,0.07561403684822632,-2.682737524620749
141,0.5558355534241488,1.633872829263602,0.025473171851571903,-2.328308018561021
142,0.5861705378074765,1.3976498398911397,-0.017985494951373453,-2.0155881104115387
143,0.6120052972419703,1.1841041605141096,-0.055561175869617944,-1.740123707888885
144,0.6337537443221303,0.9891508652947589,-0.0879336734823934,-1.4951761124948835
145,0.6517488616880122,0.8089255650152216,-0.11564874252126696,-1.274314106133362
146,0.6662521186732868,0.6401740058270333,-0.13913242049859603,-1.0720518508540695
147,0.6774659805939247,0.4802475970010662,-0.1587104903720031,-0.8838478849431499
148,0.6855450002051597,0.3269922533372376,-0.1746257890013546,-0.7059331389588555
149,0.6906044732792326,0.17862431633845496,-0.18705175052991582,-0.5351198352990275
150,0.6927267197934474,0.033619322774236376,-0.1961023157775227,-0.36863250292987654
151,0.6919652997889321,-0.10938319289521159,-0.20183872900653338,-0.2039657392488765
152,0.6883474533521081,-0.25166256128281095,-0.20427370167220238,-0.03876225848771456
153,0.6818749581815001,-0.3944929974619762,-0.20337325849300703,0.1292980726188814
154,0.6725234828719326,-0.5392185857379789,-0.1990563869016069,0.3026079597898484
155,0.6602404019596908,-0.6873331288294134,-0.1911924235341485,0.48375098859801546
156,0.6449409100344503,-0.8405708425611972,-0.1795958979697811,0.6756383658793107
157,0.6265021631481168,-1.0010133991061694,-0.16401837561815882,0.8816730482730566
158,0.6047550778394646,-1.1712151242645055,-0.14413668417622974,1.1059440060998824
159,0.5794735341601361,-1.3543356943121343,-0.11953710230456105,1.3534329221700967
160,0.5503611935380329,-1.554227869471206,-0.08969585659249073,1.630147040882454
161,0.5170382964317849,-1.7753050085815532,-0.05395980605474405,1.9428909904252587
162,0.47903718510739235,-2.0216643546488036,-0.011541645760670842,2.297819145326196
163,0.4358334683415078,-2.294051532583581,0.03842625990006255,2.6954495207372116
164,0.3869839169396699,-2.5815847958260103,0.09666283256487844,3.117079960891119
165,0.33251052163225725,-2.8455696456665294,0.16310507153053105,3.4982047184476106
166,0.2735982326967894,-3.0099254934905817,0.23575928639207896,3.7127562956716758
167,0.21301827662904718,-3.0061913938918985,0.31000285126534577,3.6470819336565174
168,0.15413291670734652,-2.851628909255832,0.3802199296289677,3.328575899056
169,0.09919048953499211,-2.626373273626079,0.44261083779291577,2.888510422709624
170,0.048906679486015486,-2.3939015692510104,0.49589315523099115,2.431474976630846
171,0.0031078019195068334,-2.1809248378230484,0.5402576150952072,2.002216734155015
172,-0.038673814506992324,-1.9929652716319561,0.5763991700940603,1.6110307993225084
173,-0.07692182993374579,-1.8275954653850077,0.6050657411993616,1.2553502836643138
174,-0.11204507960828052,-1.6803359449366255,0.6269119461896512,0.9293399257293868
175,-0.14436081910296125,-1.5466971624257018,0.6424730491499241,0.6271968282551227
176,-0.1741014414717924,-1.4227331654381405,0.6521765953284727,0.3440235871383157
177,-0.20142634768234288,-1.3050969306208258,0.656361839600697,0.07588714690046305
178,-0.22643318126343964,-1.1909538826787682,0.6552974833609791,-0.18035626534610977
179,-0.24916698510254112,-1.0778708645000137,0.6491953150375873,-0.42727868247878187
180,-0.2696271959188865,-0.9637135993384468,0.6382195784628434,-0.667085307347635
181,-0.2877727178369213,-0.84655722406841,0.6224924558796879,-0.9017975302803831
182,-0.3035253002491945,-0.7246054359134024,0.6020960638124097,-1.1334193734811466
183,-0.31677132330550817,-0.5961111911451472,0.5770711991981474,-1.364097145722054
184,-0.3273619455831111,-0.45929124521995723,0.5474128596670625,-1.596283732892223
185,-0.3351114118015215,-0.3122267004280377,0.5130623203271895,-1.8329201434751452
186,-0.33979316602726606,-0.1527423858888931,0.47389529001664543,-2.07764733600826
187,-0.34113329926574215,0.02173847059225308,0.4297054331219839,-2.3350576295916268
188,-0.33880090386385914,0.21435346796431795,0.3801825101443529,-2.6109750437492107
189,-0.3323955041592252,0.4289166293501942,0.3248851770073686,-2.912683081608531
190,-0.3214340847038554,0.6697862919624278,0.2632119884199818,-3.2487881309303677
191,-0.3053479132540791,0.9408488291401907,0.1943861383667545,-3.627712611100545
192,-0.2835220085943782,1.2418191869369744,0.11750571686700857,-4.051917040954316
193,-0.25546768317440605,1.5577712878681562,0.031804996133137475,-4.501146771196935
