,theta1,omega1,theta2,omega2
0,0.017453292519943295,0.0,5.1553535445408505,0.0
1,0.016997944428985546,-0.045549529249174096,5.157394669735245,0.20376981203442915
2,0.015619020029906427,-0.09238874779851343,5.163526072519365,0.4083474248427221
3,0.013277592598889153,-0.14183129138832776,5.173772504350776,0.6146050433876223
4,0.009907910167277033,-0.19524191785951933,5.188177439077563,0.8235487243884485
5,0.005416102742827518,-0.25407024642930975,5.206806488217613,1.0363974741993172
6,-0.00032196552819052686,-0.3198956590081963,5.229752618025043,1.2546797214171554
7,-0.0074638745085177545,-0.39448858045594554,5.257143513752066,1.480355502430987
8,-0.01620528390414879,-0.4798956922257068,5.28915176779222,1.7159775381196283
9,-0.02678659538257265,-0.5785582868745497,5.326008824707409,1.9649077032668365
10,-0.03950239227352584,-0.6934735235464872,5.368023963148919,2.2316081073088
11,-0.054714596818285915,-0.8284027490187056,5.415610001149778,2.522019918621332
12,-0.0728700963516789,-0.9880992005871829,5.469317276103935,2.8439969043539652
13,-0.09452209220820787,-1.178407617915728,5.529875354976216,3.2075762613885144
14,-0.1203481900835835,-1.4056810183653266,5.598232391627182,3.6242238348917573
15,-0.1511364866491002,-1.6736640940878431,5.675547641776463,4.1021009656405765
16,-0.18764430891150186,-1.9726014589913203,5.762985278046149,4.628845249352225
17,-0.23008528707636183,-2.2519118397390248,5.860913320267148,5.127486423971919
18,-0.2769860367581249,-2.3937928491637925,5.967074802540882,5.412673098405419
19,-0.32434235911897585,-2.2898985809528707,6.0752086193745045,5.312555698619451
20,-0.36742362632377473,-1.9881162954600409,6.177916564150235,4.9048362066836155
21,-0.40360959446625,-1.6213852754234659,6.271183667339523,4.4013725665528085
22,-0.43252224736977835,-1.269659031592964,6.354536997129038,3.9266245162357243
23,-0.45475620363202146,-0.9559455437007707,6.428981170611796,3.513352063245422
24,-0.4710905480558775,-0.6800851633878838,6.495740176505998,3.1578716086098906
25,-0.4822273834353657,-0.43615769630035023,6.55585381370003,2.8480283327797618
26,-0.48874411498722486,-0.21806358956928648,6.610114661636725,2.5719541539596364
27,-0.4911063198495938,-0.020803402598287075,6.659098533614739,2.3199624477380847
28,-0.489691085665698,0.15948602635104162,6.703209287609908,2.084518769539164
29,-0.4848074657934477,0.3257769325567941,6.74271780280078,1.859809833059384
